iter	Logloss
158	0.0008825058549
159	0.0008732400741
160	0.0008647030158
161	0.0008525723406
162	0.0008417814329
163	0.0008307651113
164	0.0008220008474
165	0.0008219887098
166	0.0008219751849
167	0.0008105098274
168	0.0007996919277
169	0.0007910304873
170	0.0007822760492
171	0.0007822513114
172	0.0007734562988
173	0.0007734520217
174	0.0007651168534
175	0.0007651297424
176	0.0007650984157
177	0.0007570566321
178	0.000746357855
179	0.0007394475334
180	0.0007394386902
181	0.0007318763446
182	0.0007233915361
183	0.0007233889352
184	0.0007233833287
185	0.000713559851
186	0.000705246646
187	0.0006963085245
188	0.0006962854629
189	0.0006875819452
190	0.0006875622938
191	0.000687576281
192	0.0006875681892
193	0.0006795207992
194	0.000679533746
195	0.000679533746
196	0.0006795181404
197	0.0006795067542
198	0.0006795132854
199	0.0006795060028
200	0.0006794739247
201	0.0006726846329
202	0.0006726891412
203	0.0006726801824
204	0.0006726772347
205	0.0006726696631
206	0.0006726494337
207	0.0006706652138
208	0.0006706652138
209	0.0006706682193
210	0.0006706416899
211	0.000662272247
212	0.0006622646754
213	0.0006622372212
214	0.000662250168
215	0.0006622393019
216	0.0006622460643
217	0.0006622490699
218	0.0006622497056
219	0.0006541512796
220	0.0006541522622
221	0.0006541529558
222	0.0006541338823
223	0.0006541338823
224	0.0006466062157
225	0.0006390755436
226	0.0006390690702
227	0.0006390705729
228	0.0006390778555
229	0.0006390526554
230	0.000639051904
231	0.0006390558343
232	0.0006390383214
233	0.0006312858189
234	0.0006312858189
235	0.0006312884777
236	0.0006239201035
237	0.0006239140925
238	0.0006239172136
239	0.0006239218375
240	0.0006173836799
241	0.0006173678431
242	0.0006173661669
243	0.0006173643752
244	0.0006173620055
245	0.0006173532779
246	0.0006173518907
247	0.0006173617743
248	0.0006173427586
249	0.0006173379035
250	0.0006173382503
251	0.0006173524687
252	0.0006173418338
253	0.0006173266906
254	0.0006173355916
255	0.0006173406778
256	0.000617319986
257	0.0006172999878
258	0.0006172985428
259	0.0006172942079
260	0.0006172839776
261	0.0006092294784
262	0.0006092175719
263	0.0006092249123
264	0.000609213526
265	0.0006092095957
266	0.0006092050296
267	0.0006092035847
268	0.0006092037003
269	0.0006091939901
270	0.0006064092043
271	0.0006063991474
272	0.0006063957373
273	0.0006063892639
274	0.0006063760858
275	0.0006063868941
276	0.0006063725023
277	0.0006063830216
278	0.0006063626766
279	0.0006063626766
280	0.0005988354724
281	0.0005988442577
282	0.0005988413678
283	0.0005988217164
284	0.0005988242017
285	0.0005918909919
286	0.0005902391129
287	0.0005834003457
288	0.000583397398
289	0.0005834012127
290	0.0005833926586
291	0.0005833969356
292	0.0005833969356
293	0.0005833849136
294	0.000583391098
295	0.000583391098
296	0.0005763581859
297	0.000576354429
298	0.0005763520015
299	0.0005763446033
300	0.0005763438519
301	0.000576346973
302	0.0005763340262
303	0.0005763212527
304	0.0005763137389
305	0.0005763164554
306	0.0005763183628
307	0.0005762414331
308	0.0005705185222
309	0.0005705332608
310	0.000570511991
311	0.0005705173663
312	0.0005705173663
313	0.0005705369021
314	0.0005705144764
315	0.0005705144764
316	0.0005704978882
317	0.0005705008359
318	0.0005705010671
319	0.0005704883515
320	0.0005704696248
321	0.0005704815891
322	0.0005704732083
323	0.0005704732083
324	0.0005704638449
325	0.0005704638449
326	0.0005704789881
327	0.0005704556376
328	0.0005704589899
329	0.0005704589899
330	0.0005704454072
331	0.0005704515917
332	0.0005704433265
333	0.0005704479504
334	0.0005704479504
335	0.0005704479504
336	0.0005704479504
337	0.0005704365641
338	0.0005704538458
339	0.0005629390683
340	0.0005629235783
341	0.0005629171049
342	0.000562913059
343	0.0005629012103
344	0.0005629192434
345	0.0005628971644
346	0.0005628982626
347	0.0005628897084
348	0.0005628888414
349	0.0005628845643
350	0.0005628830616
351	0.0005628836974
352	0.0005628762992
353	0.0005628764148
354	0.0005628756634
355	0.0005628756634
356	0.0005628615606
357	0.000562873756
358	0.0005628726579
359	0.0005628602312
360	0.0005628033576
361	0.0005628001209
362	0.0005627917979
363	0.0005628004676
364	0.0005627957282
365	0.0005628059007
366	0.0005627870006
367	0.0005627974621
368	0.0005627842841
369	0.0005627842841
370	0.0005627775795
371	0.0005627775795
372	0.0005627681583
373	0.0005627700079
374	0.0005627694877
375	0.0005627694877
376	0.0005627607601
377	0.0005627633033
378	0.0005627570032
379	0.0005627372362
380	0.000562735271
381	0.0005627316297
382	0.0005627267169
383	0.0005627090305
384	0.0005627113425
385	0.0005627260811
386	0.0005627056782
387	0.0005627069498
388	0.0005627097819
389	0.0005626929626
390	0.0005627042911
391	0.000562697702
392	0.0005626896103
393	0.000562691113
394	0.0005626970085
395	0.0005626898415
396	0.0005626744671
397	0.0005626792644
398	0.0005626783974
399	0.0005557875538
400	0.0005557875538
401	0.0005557808492
402	0.0005557808492
403	0.0005557892878
404	0.0005557892878
405	0.0005557733354
406	0.00055576455
407	0.00055576455
408	0.00055576455
409	0.000555771139
410	0.0005557705611
411	0.0005557628161
412	0.000555786051
413	0.000555786051
414	0.00054900803
415	0.0005490267567
416	0.0005490267567
417	0.0005490247915
418	0.0005490168731
419	0.0005489961813
420	0.0005490109199
421	0.0005490103997
422	0.0005490030593
423	0.0005489924244
424	0.000548970172
425	0.0005489883785
426	0.0005489883785
427	0.0005489793042
428	0.0005423335837
429	0.0005423335837
430	0.0005349213406
431	0.0005349213406
432	0.0005349159653
433	0.0005349116882
434	0.0005349116882
435	0.0005348952735
436	0.0005349097231
437	0.0005349180461
438	0.0005349122084
439	0.0005348967184
440	0.000534906602
441	0.0005349038276
442	0.0005349038276
443	0.0005348998396
444	0.0005348853321
445	0.0005348842918
446	0.0005348788587
447	0.0005348812285
448	0.0005348754486
449	0.0005348651605
450	0.0005348605944
451	0.0005287859802
452	0.0005287769636
453	0.0005287961527
454	0.0005287961527
455	0.0005287858646
456	0.0005287831481
457	0.0005287773104
458	0.0005287773104
459	0.0005287773104
460	0.0005287810095
461	0.0005287686406
462	0.0005287759232
463	0.0005287759232
464	0.0005287759232
465	0.0005287660975
466	0.0005287781196
467	0.0005287747095
468	0.0005287634388
469	0.0005219472708
470	0.0005219465772
471	0.0005219376762
472	0.0005219376762
473	0.0005219359423
474	0.0005219388322
475	0.0005219423001
476	0.00052192629
477	0.00052192629
478	0.00052192629
479	0.0005219068697
480	0.0005219144413
481	0.000521908199
482	0.000521908199
483	0.0005219029972
484	0.0005156325619
485	0.0005156253371
486	0.0005156203086
487	0.0005156214646
488	0.0005097158529
489	0.0005096941785
490	0.0005097017501
491	0.0005096964327
492	0.0005096957391
493	0.0005096982244
494	0.0005096809427
495	0.000509678284
496	0.0005096723885
497	0.0005096578233
498	0.0005096578233
499	0.0005096722729
500	0.0005096578233
501	0.0005096405994
502	0.0005096510609
503	0.0005096445297
504	0.0005096422755
505	0.0005096374205
506	0.0005096333168
507	0.0005096333168
508	0.0005096333168
509	0.0005096264388
510	0.0005096264388
511	0.00050963297
512	0.0005096256874
513	0.0005096256874
514	0.0005096153993
515	0.0005096153993
516	0.0005096047066
517	0.0005096111222
518	0.0005096111222
519	0.0005096041286
520	0.0005096041286
521	0.000509597713
522	0.0005095964414
523	0.0005096074231
524	0.0005095844193
525	0.0005095784661
526	0.0005095784661
527	0.0005095689293
528	0.0005095717037
529	0.0005095798532
530	0.0005095638431
531	0.0005095565605
532	0.0005095559247
533	0.0005095605486
534	0.0005095221126
535	0.0005095239622
536	0.00050953032
537	0.0005095277191
538	0.0005095277191
539	0.0005095195117
540	0.0005095085878
541	0.0005095098593
542	0.0005095040795
543	0.0005094951785
544	0.0005095043685
545	0.0005094947162
546	0.0005094872602
547	0.000509471539
548	0.0005094875492
549	0.0005094875492
550	0.0005094794574
551	0.0005094743711
552	0.0005094661637
553	0.0005094757005
554	0.0005094637362
555	0.0005094524077
556	0.0005094614243
557	0.000509455471
558	0.000509455471
559	0.0005094545463
560	0.0005094445471
561	0.0005094421196
562	0.0005094464545
563	0.0005094464545
564	0.0005094280746
565	0.000509442004
566	0.000509434548
567	0.0005094310223
568	0.0005094195782
569	0.0005094222947
570	0.0005094221213
571	0.0005094016029
572	0.0005094211966
573	0.0005094098103
574	0.0005094098103
575	0.0005094098103
576	0.0005093916038
577	0.000509382934
578	0.0005093783679
579	0.0005093796973
580	0.0005093753046
581	0.0005093710853
582	0.0005093615486
583	0.000509368889
584	0.0005093685422
585	0.0005093443247
586	0.0005093430531
587	0.0005093430531
588	0.0005093430531
589	0.0005093358861
590	0.0005093334586
591	0.0005093334586
592	0.0005093418393
593	0.0005093211475
594	0.0005093291237
595	0.0005093251934
596	0.0005093251934
597	0.0005093251934
598	0.0005093064667
599	0.0005093064667
600	0.0005093045016
601	0.0005093045016
602	0.0005092860639
603	0.0005092939244
604	0.0005092939244
605	0.0005092824226
606	0.0005092707473
607	0.0005092707473
608	0.0005092707473
609	0.0005092895896
610	0.0005092815556
611	0.0005092735216
612	0.0005092743886
613	0.0005092649096
614	0.0005092586096
615	0.0005092692445
616	0.0005092692445
617	0.0005092617885
618	0.0005092617885
619	0.0005092536967
620	0.0005092536967
621	0.0005092408655
622	0.0005092465297
623	0.0005092340453
624	0.0005092222544
625	0.0005092204048
626	0.0005092315021
627	0.0005092315021
628	0.0005092269939
629	0.0005092061864
630	0.0005092110415
631	0.0005092110415
632	0.0005092110415
633	0.0005092110415
634	0.0005092110415
635	0.0005092110415
636	0.0005092110415
637	0.0005092110415
638	0.0005092024873
639	0.0005091976323
640	0.000509191968
641	0.000509193991
642	0.0005091933552
643	0.0005091933552
644	0.0005091827203
645	0.0005091827203
646	0.0005091743973
647	0.0005091857258
648	0.0005091857258
649	0.0005091687909
650	0.0005091687909
651	0.0005091687909
652	0.0005091790212
653	0.0005091832405
654	0.0005091538211
655	0.0005091676927
656	0.0005091550348
657	0.0005091550348
658	0.0005091515091
659	0.0005091427238
660	0.0005091412788
661	0.0005091307017
662	0.0005091367127
663	0.0005091367127
664	0.0005091367127
665	0.0005091379843
666	0.0005091379843
667	0.0005091379843
668	0.0005091415678
669	0.0005091330136
670	0.0005091168879
671	0.0005091168879
672	0.0005091168879
673	0.0005091168879
674	0.0005091050392
675	0.0005091050392
676	0.0005091214539
677	0.0005091299503
678	0.0005091299503
679	0.0005091252108
680	0.0005091164255
681	0.0005091093163
682	0.0005091261934
683	0.000509097063
684	0.0005091057328
685	0.0005091071199
686	0.0005091011089
687	0.0005090890868
688	0.0005090933639
689	0.0005091052126
690	0.0005091052126
691	0.0005091052126
692	0.0005090930749
693	0.0005090880465
694	0.0005090849253
695	0.0005090822666
696	0.0005090756776
697	0.0005090756776
698	0.0005090804171
699	0.0005090804171
700	0.0005090804171
701	0.0005090804171
702	0.0005090693776
703	0.0005090704757
704	0.0005090740592
705	0.0005090740592
706	0.0005090566619
707	0.0005090591472
708	0.0005090591472
709	0.0005090600142
710	0.0005090600142
711	0.0005090616326
712	0.0005090591472
713	0.0005090591472
714	0.0005090474142
715	0.0005090508243
716	0.0005090508243
717	0.0005090428481
718	0.0005090304214
719	0.0005090304214
720	0.0005090348141
721	0.0005090372416
722	0.0005090224452
723	0.0005090207691
724	0.0005090211159
725	0.0005090285719
726	0.0005090220407
727	0.0005090220407
728	0.0005090114635
729	0.0005090043543
730	0.0005090016956
731	0.0005090088626
732	0.0005089966094
733	0.0005090018112
734	0.0005089873616
735	0.0005089962048
736	0.0005089978809
737	0.0005089978809
738	0.0005089870148
739	0.0005089847607
740	0.0005089880552
741	0.0005089880552
742	0.0005089816974
743	0.0005089816974
744	0.0005089731432
745	0.0005089731432
746	0.000508966323
747	0.0005089763799
748	0.0005089763799
749	0.0005089562083
750	0.0005089670744
751	0.0005089730276
752	0.0005089613523
753	0.0005089650514
754	0.0005089578266
755	0.0005089584624
756	0.000508936788
757	0.0005089533183
758	0.0005089349962
759	0.0005089417009
760	0.0005089417009
761	0.00050894251
762	0.0005089365568
763	0.000508929621
764	0.000508929621
765	0.000508929621
766	0.0005089269045
767	0.0005089365568
768	0.0005089244191
769	0.0005089244191
770	0.0005089226274
771	0.0005089255173
772	0.0005089037273
773	0.0005088980052
774	0.0005089206044
775	0.000508907253
776	0.000508907253
777	0.0005088959823
778	0.0005089048833
779	0.0005088999126
780	0.0005088999126
781	0.0005088976007
782	0.0005088882951
783	0.0005088907226
784	0.0005088907226
785	0.0005088910694
786	0.0005088829777
787	0.0005088849428
788	0.0005088810703
789	0.0005088654069
790	0.0005088933236
791	0.0005088815905
792	0.0005088815905
793	0.0005088604941
794	0.0005088611876
795	0.0005088740767
796	0.0005088710712
797	0.000508863095
798	0.0005088467958
799	0.0005088608409
800	0.0005088535583
801	0.0005088552344
802	0.0005088411316
803	0.0005088419408
804	0.0005088419408
805	0.0005088454087
806	0.0005088429233
807	0.0005088349472
808	0.0005088497436
809	0.0005088235609
810	0.0005088253526
811	0.0005088093425
812	0.000508819515
813	0.0005088247168
814	0.0005088226361
815	0.0005087976672
816	0.0005088039094
817	0.0005088055278
818	0.0005088145443
819	0.0005088049498
820	0.0005088000947
821	0.0005087989965
822	0.000508787957
823	0.0005088091691
824	0.0005087900378
825	0.0005087873791
826	0.0005087848359
827	0.0005087874947
828	0.0005087869167
829	0.0005087804433
830	0.0005087730451
831	0.0005087770909
832	0.0005087724093
833	0.0005087796341
834	0.0005087665716
835	0.0005087700395
836	0.0005087572083
837	0.0005087470358
838	0.0005087486541
839	0.0005087529312
840	0.0005087517752
841	0.0005087504459
842	0.0005087435101
843	0.0005087406779
844	0.0005087372678
845	0.0005087411981
846	0.0005087364587
847	0.000508732355
848	0.0005087242054
849	0.0005087247256
850	0.0005087197549
851	0.0005087179632
852	0.000508718021
853	0.0005087219512
854	0.0005087112007
855	0.0005087148998
856	0.0005087116053
857	0.0005087114319
858	0.0005087078484
859	0.0005087050741
860	0.0005087014906
861	0.0005086928208
862	0.0005086937456
863	0.0005086902777
864	0.0005086872144
865	0.0005086899309
866	0.0005086904511
867	0.0005086757125
868	0.0005086831107
869	0.0005086747877
870	0.0005086806254
871	0.0005086830529
872	0.0005086615519
873	0.0005086642684
874	0.0005086571014
875	0.0005086650776
876	0.0005086558877
877	0.0005086508592
878	0.0005086413802
879	0.0005086464665
880	0.0005086451371
881	0.0005086495876
882	0.0005086486628
883	0.0005086293582
884	0.0005086262371
885	0.0005086312655
886	0.0005086398775
887	0.0005086390105
888	0.0005086131746
889	0.0005086227692
890	0.0005086205728
891	0.0005086240985
892	0.000508614793
893	0.0005086162957
894	0.0005086034645
895	0.0005086043893
896	0.0005086027709
897	0.0005086025975
898	0.0005085964709
899	0.0005085966443
900	0.0005085811543
901	0.0005085976268
902	0.0005085805763
903	0.000508576068
904	0.0005085735249
905	0.0005085758946
906	0.0005085671671
907	0.0005085849112
908	0.0005085797671
909	0.0005085653175
910	0.0005085632946
911	0.0005085508679
912	0.0005085560698
913	0.0005085538734
914	0.0005085605203
915	0.0005085584973
916	0.0005085352623
917	0.0005085403486
918	0.0005085427183
919	0.0005085346844
920	0.0005085224311
921	0.0005085376899
922	0.0005085301761
923	0.0005085208705
924	0.0005085143393
925	0.0005085205815
926	0.00050851931
927	0.0005085173448
928	0.0005085162467
929	0.0005085146861
930	0.0005085086173
931	0.0005085056118
932	0.000508511276
933	0.0005085070567
934	0.0005085017971
935	0.0005085033576
936	0.0005084879832
937	0.0005084927227
938	0.0005084964218
939	0.0005084917401
940	0.0005084840529
941	0.000508473129
942	0.0005084870585
943	0.000508476019
944	0.0005084801226
945	0.0005084715685
946	0.0005084794291
947	0.0005084618583
948	0.0005084575813
949	0.00050846024
950	0.00050846024
951	0.00050846024
952	0.00050846024
953	0.00050846024
954	0.00050846024
955	0.00050846024
956	0.00050846024
957	0.00050846024
958	0.00050846024
959	0.00050846024
960	0.00050846024
961	0.00050846024
962	0.00050846024
963	0.00050846024
964	0.00050846024
965	0.00050846024
966	0.00050846024
967	0.00050846024
968	0.00050846024
969	0.00050846024
970	0.00050846024
971	0.00050846024
972	0.00050846024
973	0.00050846024
974	0.00050846024
975	0.00050846024
976	0.00050846024
977	0.00050846024
978	0.00050846024
979	0.00050846024
980	0.00050846024
981	0.00050846024
982	0.00050846024
983	0.00050846024
984	0.00050846024
985	0.00050846024
986	0.00050846024
987	0.00050846024
988	0.00050846024
989	0.00050846024
990	0.00050846024
991	0.00050846024
992	0.00050846024
993	0.00050846024
994	0.00050846024
995	0.00050846024
996	0.00050846024
997	0.00050846024
998	0.00050846024
999	0.00050846024
